id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction,Date,Age_Group,Flight_Distance_Group,Total_Delay,Delay_Group,satisfaction_numeric,Overall_Service_Score,Service_Score_Category
4585,Male,Loyal Customer,36,Business travel,Business,3024,4,2,2.0,2,1,3,4,4,4,4.0,4.0,4,4,1,30,13.0,neutral or dissatisfied,2022-10-16,Adult,Межконтинентальный,43.0,"[30, 60)",0,3.0714285714285716,Average (3-4)
108347,Male,Loyal Customer,32,Business travel,Business,1750,1,5,4.0,5,1,1,1,1,1,1.0,2.0,4,3,1,0,0.0,neutral or dissatisfied,2022-10-31,Adult,Длинный,0.0,"[0, 30)",0,2.2142857142857144,Poor (2-3)
23400,Male,Loyal Customer,20,Personal Travel,Econom,483,2,3,2.0,3,5,2,5,5,5,2.0,3.0,2,4,5,91,82.0,neutral or dissatisfied,2022-10-04,Adult,Короткий,173.0,"[150, 180)",0,3.4285714285714284,Average (3-4)
31010,Female,Loyal Customer,35,Business travel,Business,2128,2,2,2.0,2,1,5,1,4,4,4.0,4.0,5,4,4,0,0.0,satisfied,2022-10-18,Adult,Длинный,0.0,"[0, 30)",1,3.142857142857143,Average (3-4)
57513,Male,Loyal Customer,15,Personal Travel,Econom,235,2,4,2.0,1,1,2,1,1,3,3.0,4.0,4,4,1,1,10.0,neutral or dissatisfied,2022-10-25,Teenagers,Ультракороткий,11.0,"[0, 30)",0,2.357142857142857,Poor (2-3)
20979,Male,Loyal Customer,52,Personal Travel,Econom,689,2,5,2.0,3,3,2,3,3,1,1.0,2.0,2,2,3,0,0.0,neutral or dissatisfied,2022-10-13,Adult,Короткий,0.0,"[0, 30)",0,2.4285714285714284,Poor (2-3)
95841,Male,Loyal Customer,45,Business travel,Business,1852,1,1,1.0,1,5,5,4,2,2,2.0,2.0,5,2,5,0,0.0,satisfied,2022-10-11,Adult,Длинный,0.0,"[0, 30)",1,2.7142857142857144,Poor (2-3)
114684,Female,Disloyal Customer,24,Business travel,Econom,372,4,4,4.0,3,3,4,5,3,5,4.0,4.0,4,4,3,21,23.0,neutral or dissatisfied,2022-10-24,Adult,Короткий,44.0,"[30, 60)",0,3.857142857142857,Average (3-4)
111667,Female,Loyal Customer,46,Business travel,Business,3705,4,3,3.0,3,4,3,4,4,4,4.0,4.0,4,4,4,4,0.0,neutral or dissatisfied,2022-10-24,Adult,Межконтинентальный,4.0,"[0, 30)",0,3.7142857142857144,Average (3-4)
20101,Male,Disloyal Customer,26,Business travel,Econom,416,3,0,3.0,3,1,3,1,1,3,5.0,2.0,3,3,1,0,9.0,neutral or dissatisfied,2022-10-15,Adult,Короткий,9.0,"[0, 30)",0,2.2857142857142856,Poor (2-3)
63212,Male,Loyal Customer,28,Business travel,Econom,337,4,1,1.0,1,4,4,4,4,1,3.0,2.0,3,2,4,3,0.0,neutral or dissatisfied,2022-10-03,Adult,Короткий,3.0,"[0, 30)",0,2.7142857142857144,Poor (2-3)
8256,Male,Loyal Customer,11,Personal Travel,Econom,335,1,5,1.0,3,3,1,3,3,4,2.0,4.0,5,5,3,0,0.0,neutral or dissatisfied,2022-10-25,Child,Короткий,0.0,"[0, 30)",0,3.0714285714285716,Average (3-4)
56161,Male,Loyal Customer,45,Business travel,Business,1400,5,5,5.0,5,2,5,5,4,4,4.0,4.0,3,4,5,4,9.0,satisfied,2022-10-20,Adult,Средний,13.0,"[0, 30)",1,4.285714285714286,Good (4-5)
121196,Male,Loyal Customer,62,Personal Travel,Econom,2521,4,5,4.0,3,4,1,1,5,3,5.0,4.0,1,4,1,7,30.0,neutral or dissatisfied,2022-10-08,Aged people,Длинный,37.0,"[30, 60)",0,3.2142857142857144,Average (3-4)
23788,Female,Loyal Customer,34,Business travel,Business,374,3,3,3.0,3,4,4,1,4,4,4.0,4.0,5,4,3,0,0.0,satisfied,2022-10-06,Adult,Короткий,0.0,"[0, 30)",1,3.5,Average (3-4)
129579,Male,Loyal Customer,51,Business travel,Business,308,2,2,2.0,2,4,5,5,4,4,4.0,4.0,3,4,5,17,8.0,satisfied,2022-10-31,Adult,Короткий,25.0,"[0, 30)",1,3.5714285714285716,Average (3-4)
127516,Female,Loyal Customer,58,Business travel,Eco Plus,575,1,4,4.0,4,2,3,4,2,2,1.0,2.0,2,2,4,14,16.0,neutral or dissatisfied,2022-10-07,Adult,Короткий,30.0,"[30, 60)",0,2.642857142857143,Poor (2-3)
18012,Male,Loyal Customer,22,Personal Travel,Econom,618,3,5,3.0,2,3,3,3,3,4,5.0,4.0,5,5,3,0,0.0,neutral or dissatisfied,2022-10-04,Adult,Короткий,0.0,"[0, 30)",0,3.642857142857143,Average (3-4)
45561,Male,Loyal Customer,8,Business travel,Econom,1304,4,4,4.0,4,4,4,4,4,2,2.0,4.0,2,1,4,0,0.0,satisfied,2022-10-19,Child,Средний,0.0,"[0, 30)",1,3.357142857142857,Average (3-4)
5228,Male,Disloyal Customer,26,Business travel,Business,351,4,4,4.0,3,2,4,2,2,4,5.0,4.0,4,5,2,4,11.0,satisfied,2022-10-16,Adult,Короткий,15.0,"[0, 30)",1,3.5,Average (3-4)
18311,Female,Loyal Customer,22,Personal Travel,Econom,549,4,0,4.0,3,3,4,1,3,3,2.0,5.0,4,5,3,15,3.0,neutral or dissatisfied,2022-10-10,Adult,Короткий,18.0,"[0, 30)",0,3.142857142857143,Average (3-4)
59891,Female,Loyal Customer,21,Business travel,Business,3510,3,1,1.0,1,3,2,3,3,3,3.0,3.0,1,3,3,0,0.0,neutral or dissatisfied,2022-10-01,Adult,Межконтинентальный,0.0,"[0, 30)",0,2.357142857142857,Poor (2-3)
60651,Male,Loyal Customer,31,Business travel,Business,1620,3,2,4.0,2,3,3,3,3,2,2.0,2.0,3,4,3,0,0.0,neutral or dissatisfied,2022-10-13,Adult,Длинный,0.0,"[0, 30)",0,2.7857142857142856,Poor (2-3)
51013,Female,Loyal Customer,44,Personal Travel,Econom,326,2,0,2.0,2,2,3,5,1,1,2.0,1.0,2,1,5,0,0.0,neutral or dissatisfied,2022-10-20,Adult,Короткий,0.0,"[0, 30)",0,2.0714285714285716,Poor (2-3)
91746,Male,Loyal Customer,27,Business travel,Business,588,2,2,2.0,2,5,5,5,5,5,2.0,5.0,3,5,5,0,0.0,satisfied,2022-10-27,Adult,Короткий,0.0,"[0, 30)",1,3.7857142857142856,Average (3-4)
4233,Female,Loyal Customer,47,Business travel,Business,1020,3,1,3.0,3,2,4,5,5,5,5.0,5.0,3,5,5,0,0.0,satisfied,2022-11-01,Adult,Средний,0.0,"[0, 30)",1,3.857142857142857,Average (3-4)
14187,Male,Loyal Customer,24,Business travel,Business,2903,3,3,3.0,3,3,3,3,3,4,2.0,2.0,2,2,3,0,0.0,neutral or dissatisfied,2022-10-18,Adult,Длинный,0.0,"[0, 30)",0,2.7857142857142856,Poor (2-3)
19669,Male,Loyal Customer,67,Business travel,Business,2659,1,1,1.0,1,1,3,3,1,1,1.0,1.0,1,1,1,0,0.0,neutral or dissatisfied,2022-10-12,Aged people,Длинный,0.0,"[0, 30)",0,1.2857142857142858,Very Poor (1-2)
31147,Male,Loyal Customer,32,Business travel,Business,3037,2,2,2.0,2,4,4,4,4,4,1.0,1.0,3,5,4,0,0.0,satisfied,2022-10-27,Adult,Межконтинентальный,0.0,"[0, 30)",1,3.0,Average (3-4)
128842,Female,Loyal Customer,58,Personal Travel,Econom,2475,4,4,4.0,3,4,1,1,3,3,3.0,4.0,1,3,1,29,10.0,satisfied,2022-10-16,Adult,Длинный,39.0,"[30, 60)",1,2.7857142857142856,Poor (2-3)
27562,Male,Loyal Customer,12,Personal Travel,Econom,978,4,5,4.0,5,1,4,1,1,3,4.0,4.0,5,4,1,0,0.0,neutral or dissatisfied,2022-10-19,Child,Средний,0.0,"[0, 30)",0,3.2857142857142856,Average (3-4)
775,Female,Loyal Customer,56,Business travel,Business,2568,3,1,1.0,1,5,3,2,3,3,3.0,3.0,3,3,4,0,0.0,neutral or dissatisfied,2022-10-23,Adult,Длинный,0.0,"[0, 30)",0,2.7142857142857144,Poor (2-3)
14070,Female,Loyal Customer,58,Personal Travel,Business,371,3,5,5.0,1,2,3,5,1,1,5.0,1.0,3,1,3,0,0.0,neutral or dissatisfied,2022-10-08,Adult,Короткий,0.0,"[0, 30)",0,2.7857142857142856,Poor (2-3)
106007,Male,Disloyal Customer,24,Business travel,Econom,791,3,3,3.0,3,5,3,5,5,2,1.0,3.0,1,3,5,39,6.0,neutral or dissatisfied,2022-10-05,Adult,Средний,45.0,"[30, 60)",0,3.2142857142857144,Average (3-4)
116004,Male,Loyal Customer,68,Personal Travel,Econom,480,3,4,3.0,3,5,3,5,5,2,4.0,3.0,4,4,5,7,6.0,neutral or dissatisfied,2022-10-19,Aged people,Короткий,13.0,"[0, 30)",0,3.7857142857142856,Average (3-4)
68886,Male,Loyal Customer,46,Business travel,Business,1786,1,1,1.0,1,3,5,5,5,5,5.0,5.0,5,5,3,1,7.0,satisfied,2022-10-03,Adult,Длинный,8.0,"[0, 30)",1,3.5714285714285716,Average (3-4)
72413,Male,Loyal Customer,43,Business travel,Business,1849,2,2,2.0,2,2,4,4,3,3,4.0,3.0,3,3,4,0,7.0,satisfied,2022-10-18,Adult,Длинный,7.0,"[0, 30)",1,2.9285714285714284,Poor (2-3)
73604,Female,Loyal Customer,55,Business travel,Business,3634,0,4,0.0,4,4,5,5,4,4,1.0,1.0,4,4,3,0,0.0,satisfied,2022-10-02,Adult,Межконтинентальный,0.0,"[0, 30)",1,3.0714285714285716,Average (3-4)
48415,Female,Loyal Customer,54,Personal Travel,Business,844,4,5,5.0,2,2,4,4,3,3,5.0,3.0,3,3,4,0,0.0,neutral or dissatisfied,2022-10-10,Adult,Средний,0.0,"[0, 30)",0,3.5714285714285716,Average (3-4)
105708,Female,Loyal Customer,42,Business travel,Business,3094,5,5,5.0,5,4,4,5,2,2,2.0,2.0,5,2,3,0,10.0,satisfied,2022-10-02,Adult,Межконтинентальный,10.0,"[0, 30)",1,3.642857142857143,Average (3-4)
65579,Female,Loyal Customer,47,Business travel,Business,3465,1,3,3.0,3,3,3,4,1,1,1.0,1.0,1,1,4,13,15.0,neutral or dissatisfied,2022-10-04,Adult,Межконтинентальный,28.0,"[0, 30)",0,2.142857142857143,Poor (2-3)
73058,Female,Disloyal Customer,29,Business travel,Business,1035,1,1,1.0,1,5,1,5,5,4,4.0,4.0,4,4,5,0,0.0,neutral or dissatisfied,2022-10-15,Adult,Средний,0.0,"[0, 30)",0,3.2142857142857144,Average (3-4)
65585,Female,Loyal Customer,36,Business travel,Econom,237,2,4,4.0,4,2,2,2,2,2,4.0,2.0,1,1,2,0,0.0,neutral or dissatisfied,2022-10-22,Adult,Ультракороткий,0.0,"[0, 30)",0,2.4285714285714284,Poor (2-3)
8346,Female,Loyal Customer,50,Business travel,Business,3175,4,4,4.0,4,2,4,5,5,5,5.0,5.0,4,5,3,0,0.0,satisfied,2022-10-06,Adult,Межконтинентальный,0.0,"[0, 30)",1,4.214285714285714,Good (4-5)
79678,Female,Loyal Customer,31,Personal Travel,Econom,760,4,2,4.0,4,1,4,1,1,3,4.0,4.0,4,4,1,17,27.0,neutral or dissatisfied,2022-10-07,Adult,Средний,44.0,"[30, 60)",0,2.9285714285714284,Poor (2-3)
112483,Male,Loyal Customer,13,Personal Travel,Econom,853,1,4,1.0,4,4,1,4,4,5,2.0,5.0,4,4,4,105,122.0,neutral or dissatisfied,2022-10-19,Teenagers,Средний,227.0,"[210, 240)",0,3.357142857142857,Average (3-4)
31698,Male,Disloyal Customer,24,Business travel,Econom,446,3,4,4.0,4,5,4,5,5,4,4.0,4.0,2,4,5,0,0.0,neutral or dissatisfied,2022-10-13,Adult,Короткий,0.0,"[0, 30)",0,4.071428571428571,Good (4-5)
74030,Female,Loyal Customer,60,Business travel,Business,1071,2,2,2.0,2,4,5,1,3,3,4.0,3.0,5,3,1,0,0.0,satisfied,2022-10-28,Adult,Средний,0.0,"[0, 30)",1,2.857142857142857,Poor (2-3)
124931,Female,Loyal Customer,42,Personal Travel,Econom,728,2,3,2.0,3,5,3,4,3,3,2.0,3.0,3,3,2,0,3.0,neutral or dissatisfied,2022-10-19,Adult,Короткий,3.0,"[0, 30)",0,2.9285714285714284,Poor (2-3)
73924,Female,Loyal Customer,57,Business travel,Business,2585,2,2,2.0,2,4,4,4,4,3,5.0,4.0,4,3,4,0,0.0,satisfied,2022-10-23,Adult,Длинный,0.0,"[0, 30)",1,3.357142857142857,Average (3-4)
76073,Female,Loyal Customer,42,Business travel,Business,707,2,2,4.0,2,2,5,4,3,3,4.0,3.0,4,3,3,27,11.0,satisfied,2022-10-14,Adult,Короткий,38.0,"[30, 60)",1,3.142857142857143,Average (3-4)
104623,Male,Disloyal Customer,20,Business travel,Econom,861,0,0,0.0,5,2,0,2,2,4,3.0,5.0,3,5,2,0,0.0,satisfied,2022-10-02,Adult,Средний,0.0,"[0, 30)",1,2.357142857142857,Poor (2-3)
58523,Female,Loyal Customer,51,Personal Travel,Econom,719,3,5,2.0,4,3,5,4,4,4,4.0,4.0,4,4,3,19,0.0,neutral or dissatisfied,2022-10-18,Adult,Короткий,19.0,"[0, 30)",0,3.7857142857142856,Average (3-4)
121929,Male,Loyal Customer,45,Business travel,Business,1790,2,5,2.0,2,2,4,5,5,5,5.0,5.0,3,5,4,0,0.0,satisfied,2022-10-01,Adult,Длинный,0.0,"[0, 30)",1,3.857142857142857,Average (3-4)
30704,Female,Loyal Customer,26,Business travel,Eco Plus,680,5,5,5.0,5,5,5,5,5,1,4.0,5.0,1,3,5,12,27.0,satisfied,2022-10-10,Adult,Короткий,39.0,"[30, 60)",1,4.214285714285714,Good (4-5)
58896,Male,Disloyal Customer,26,Business travel,Econom,888,2,2,2.0,3,5,2,5,5,4,3.0,3.0,2,4,5,51,30.0,neutral or dissatisfied,2022-10-18,Adult,Средний,81.0,"[60, 90)",0,3.357142857142857,Average (3-4)
26920,Female,Loyal Customer,24,Personal Travel,Econom,1660,2,1,2.0,3,3,2,5,3,1,4.0,2.0,2,2,3,0,2.0,neutral or dissatisfied,2022-10-28,Adult,Длинный,2.0,"[0, 30)",0,2.5,Poor (2-3)
13884,Male,Loyal Customer,49,Business travel,Econom,578,5,1,1.0,1,5,5,5,1,1,1.0,4.0,5,4,5,162,179.0,satisfied,2022-10-21,Adult,Короткий,341.0,"[330, 360)",1,3.142857142857143,Average (3-4)
87681,Female,Loyal Customer,17,Business travel,Econom,606,5,1,4.0,1,5,5,4,5,5,1.0,2.0,5,3,5,15,15.0,satisfied,2022-10-01,Teenagers,Короткий,30.0,"[30, 60)",1,3.642857142857143,Average (3-4)
81719,Female,Loyal Customer,39,Business travel,Business,1487,3,3,3.0,3,4,4,5,4,4,4.0,4.0,4,4,3,7,0.0,satisfied,2022-10-29,Adult,Средний,7.0,"[0, 30)",1,3.7142857142857144,Average (3-4)
85554,Female,Loyal Customer,49,Business travel,Business,317,0,1,1.0,1,3,4,5,4,4,4.0,4.0,4,4,5,0,0.0,satisfied,2022-10-09,Adult,Короткий,0.0,"[0, 30)",1,3.142857142857143,Average (3-4)
12645,Female,Loyal Customer,48,Personal Travel,Econom,844,3,4,4.0,3,4,4,4,4,4,4.0,4.0,3,4,3,0,1.0,neutral or dissatisfied,2022-10-28,Adult,Средний,1.0,"[0, 30)",0,3.7142857142857144,Average (3-4)
101275,Male,Loyal Customer,52,Business travel,Business,3747,5,5,5.0,5,2,4,5,4,4,4.0,4.0,5,4,5,24,20.0,satisfied,2022-10-28,Adult,Межконтинентальный,44.0,"[30, 60)",1,4.357142857142857,Good (4-5)
95982,Female,Loyal Customer,25,Business travel,Business,2748,4,4,4.0,4,3,3,3,3,3,2.0,4.0,5,4,3,0,0.0,satisfied,2022-10-02,Adult,Длинный,0.0,"[0, 30)",1,3.5,Average (3-4)
74610,Female,Loyal Customer,16,Business travel,Business,1503,3,5,5.0,5,3,3,3,3,2,4.0,3.0,2,3,3,0,0.0,neutral or dissatisfied,2022-10-25,Teenagers,Длинный,0.0,"[0, 30)",0,3.357142857142857,Average (3-4)
76449,Male,Loyal Customer,58,Business travel,Business,1717,1,1,1.0,1,2,4,5,4,4,4.0,4.0,5,4,4,0,0.0,satisfied,2022-10-20,Adult,Длинный,0.0,"[0, 30)",1,3.142857142857143,Average (3-4)
14030,Male,Disloyal Customer,8,Business travel,Business,1117,4,3,4.0,3,3,4,3,3,4,5.0,4.0,4,3,3,0,7.0,neutral or dissatisfied,2022-10-25,Child,Средний,7.0,"[0, 30)",0,3.5714285714285716,Average (3-4)
69692,Male,Loyal Customer,42,Business travel,Business,1372,3,3,5.0,3,4,4,4,5,4,5.0,4.0,4,3,4,141,125.0,satisfied,2022-10-07,Adult,Средний,266.0,"[240, 270)",1,3.9285714285714284,Average (3-4)
47648,Female,Loyal Customer,52,Business travel,Business,2768,4,1,1.0,1,2,4,4,4,4,3.0,4.0,2,4,4,0,0.0,neutral or dissatisfied,2022-10-16,Adult,Длинный,0.0,"[0, 30)",0,3.0,Average (3-4)
52168,Female,Loyal Customer,47,Business travel,Econom,370,5,3,3.0,3,2,1,1,5,5,5.0,5.0,3,5,4,0,0.0,satisfied,2022-10-28,Adult,Короткий,0.0,"[0, 30)",1,3.5714285714285716,Average (3-4)
60251,Female,Loyal Customer,69,Personal Travel,Econom,1546,1,5,1.0,2,4,3,4,1,1,1.0,1.0,4,1,3,1,26.0,neutral or dissatisfied,2022-10-15,Aged people,Длинный,27.0,"[0, 30)",0,2.2857142857142856,Poor (2-3)
35881,Female,Loyal Customer,47,Personal Travel,Econom,1023,2,3,3.0,3,5,3,3,4,4,3.0,1.0,3,4,4,0,0.0,neutral or dissatisfied,2022-10-07,Adult,Средний,0.0,"[0, 30)",0,3.2142857142857144,Average (3-4)
28852,Female,Loyal Customer,41,Business travel,Business,3636,1,1,1.0,1,3,5,4,4,4,4.0,4.0,5,4,2,0,0.0,satisfied,2022-10-12,Adult,Межконтинентальный,0.0,"[0, 30)",1,3.0714285714285716,Average (3-4)
55341,Female,Loyal Customer,40,Personal Travel,Econom,1325,4,4,4.0,3,1,4,1,1,4,2.0,4.0,5,5,1,0,9.0,neutral or dissatisfied,2022-10-08,Adult,Средний,9.0,"[0, 30)",0,3.0714285714285716,Average (3-4)
84553,Female,Loyal Customer,56,Personal Travel,Econom,2556,1,4,1.0,3,3,3,1,5,5,1.0,5.0,1,5,2,0,0.0,neutral or dissatisfied,2022-10-28,Adult,Длинный,0.0,"[0, 30)",0,2.857142857142857,Poor (2-3)
100249,Male,Loyal Customer,41,Business travel,Business,1052,2,2,2.0,2,4,4,4,4,4,4.0,4.0,3,4,4,6,0.0,satisfied,2022-10-08,Adult,Средний,6.0,"[0, 30)",1,3.357142857142857,Average (3-4)
2463,Female,Loyal Customer,40,Business travel,Econom,773,3,4,4.0,4,3,3,3,3,2,5.0,4.0,4,4,3,15,26.0,neutral or dissatisfied,2022-10-16,Adult,Средний,41.0,"[30, 60)",0,3.5,Average (3-4)
22924,Male,Loyal Customer,12,Personal Travel,Business,817,2,3,2.0,2,1,2,1,1,1,3.0,5.0,3,2,1,0,0.0,neutral or dissatisfied,2022-10-31,Child,Средний,0.0,"[0, 30)",0,2.0714285714285716,Poor (2-3)
25542,Male,Loyal Customer,59,Personal Travel,Econom,516,4,5,3.0,4,1,3,1,1,5,3.0,4.0,5,4,1,3,0.0,satisfied,2022-11-01,Adult,Короткий,3.0,"[0, 30)",1,3.142857142857143,Average (3-4)
115972,Female,Loyal Customer,21,Personal Travel,Econom,447,1,5,1.0,1,2,1,2,2,3,5.0,5.0,3,4,2,34,19.0,neutral or dissatisfied,2022-10-16,Adult,Короткий,53.0,"[30, 60)",0,2.642857142857143,Poor (2-3)
2980,Male,Loyal Customer,12,Personal Travel,Econom,462,2,4,2.0,3,2,2,2,2,3,4.0,2.0,2,1,2,0,0.0,neutral or dissatisfied,2022-10-07,Child,Короткий,0.0,"[0, 30)",0,2.357142857142857,Poor (2-3)
125097,Male,Loyal Customer,31,Business travel,Econom,361,1,5,5.0,5,1,1,1,1,2,5.0,3.0,4,4,1,0,0.0,neutral or dissatisfied,2022-10-17,Adult,Короткий,0.0,"[0, 30)",0,2.7857142857142856,Poor (2-3)
46701,Female,Loyal Customer,37,Personal Travel,Econom,125,3,2,3.0,3,2,3,2,2,3,3.0,3.0,4,3,2,6,4.0,neutral or dissatisfied,2022-10-07,Adult,Ультракороткий,10.0,"[0, 30)",0,2.7142857142857144,Poor (2-3)
108006,Female,Loyal Customer,38,Personal Travel,Econom,271,4,0,5.0,3,2,5,2,2,4,2.0,4.0,3,5,2,0,0.0,satisfied,2022-10-29,Adult,Короткий,0.0,"[0, 30)",1,3.0714285714285716,Average (3-4)
19578,Male,Loyal Customer,45,Personal Travel,Econom,173,2,5,0.0,1,2,0,5,2,5,5.0,4.0,4,4,2,0,0.0,neutral or dissatisfied,2022-10-02,Adult,Ультракороткий,0.0,"[0, 30)",0,2.9285714285714284,Poor (2-3)
59508,Male,Loyal Customer,43,Business travel,Business,1950,3,3,3.0,3,4,5,4,4,4,4.0,4.0,3,4,5,0,0.0,satisfied,2022-10-09,Adult,Длинный,0.0,"[0, 30)",1,3.7857142857142856,Average (3-4)
56446,Female,Loyal Customer,52,Personal Travel,Econom,719,1,5,2.0,2,3,5,5,3,3,2.0,3.0,3,3,3,0,17.0,neutral or dissatisfied,2022-10-01,Adult,Короткий,17.0,"[0, 30)",0,3.0714285714285716,Average (3-4)
48800,Female,Loyal Customer,57,Business travel,Business,153,3,4,4.0,4,5,3,4,2,2,2.0,3.0,4,2,2,0,0.0,neutral or dissatisfied,2022-10-31,Adult,Ультракороткий,0.0,"[0, 30)",0,3.142857142857143,Average (3-4)
129592,Female,Loyal Customer,13,Personal Travel,Business,337,2,3,2.0,3,1,2,1,1,4,5.0,2.0,5,5,1,0,18.0,neutral or dissatisfied,2022-10-08,Teenagers,Короткий,18.0,"[0, 30)",0,2.642857142857143,Poor (2-3)
114039,Female,Loyal Customer,45,Business travel,Business,3732,5,5,5.0,5,5,5,5,5,5,5.0,5.0,3,5,4,17,0.0,satisfied,2022-10-10,Adult,Межконтинентальный,17.0,"[0, 30)",1,4.785714285714286,Good (4-5)
66800,Female,Loyal Customer,43,Business travel,Business,3854,5,5,5.0,5,5,4,4,5,5,5.0,5.0,5,5,3,0,0.0,satisfied,2022-10-18,Adult,Межконтинентальный,0.0,"[0, 30)",1,4.714285714285714,Good (4-5)
106799,Male,Loyal Customer,53,Business travel,Econom,977,2,4,2.0,4,2,2,2,2,3,2.0,3.0,2,3,2,20,17.0,neutral or dissatisfied,2022-10-30,Adult,Средний,37.0,"[30, 60)",0,2.5,Poor (2-3)
47057,Male,Loyal Customer,23,Business travel,Business,3073,4,4,1.0,4,5,5,5,5,1,3.0,1.0,3,3,5,0,3.0,satisfied,2022-10-29,Adult,Межконтинентальный,3.0,"[0, 30)",1,3.5,Average (3-4)
61824,Female,Loyal Customer,16,Personal Travel,Econom,1379,2,5,2.0,2,2,2,2,2,5,2.0,4.0,3,5,2,2,0.0,neutral or dissatisfied,2022-10-11,Teenagers,Средний,2.0,"[0, 30)",0,2.857142857142857,Poor (2-3)
68207,Male,Loyal Customer,23,Business travel,Econom,631,2,2,2.0,2,2,1,1,2,3,5.0,4.0,3,4,2,0,8.0,neutral or dissatisfied,2022-10-10,Adult,Короткий,8.0,"[0, 30)",0,2.5,Poor (2-3)
125512,Male,Loyal Customer,45,Personal Travel,Econom,666,2,5,2.0,4,4,2,4,4,4,5.0,5.0,4,5,4,0,0.0,neutral or dissatisfied,2022-10-26,Adult,Короткий,0.0,"[0, 30)",0,3.857142857142857,Average (3-4)
93019,Female,Loyal Customer,46,Business travel,Business,2820,2,2,2.0,2,2,1,2,5,5,5.0,5.0,2,5,3,1,0.0,satisfied,2022-10-02,Adult,Длинный,1.0,"[0, 30)",1,3.0714285714285716,Average (3-4)
87296,Female,Loyal Customer,49,Personal Travel,Econom,577,2,5,2.0,2,3,4,5,1,1,2.0,1.0,4,1,3,23,2.0,neutral or dissatisfied,2022-10-26,Adult,Короткий,25.0,"[0, 30)",0,2.5714285714285716,Poor (2-3)
76748,Female,Loyal Customer,40,Business travel,Business,2808,4,3,3.0,3,3,3,4,3,3,3.0,4.0,4,3,3,7,2.0,neutral or dissatisfied,2022-10-05,Adult,Длинный,9.0,"[0, 30)",0,3.2857142857142856,Average (3-4)
85879,Female,Loyal Customer,19,Business travel,Business,2172,5,5,5.0,5,4,4,4,4,4,4.0,4.0,4,4,4,0,0.0,satisfied,2022-10-31,Teenagers,Длинный,0.0,"[0, 30)",1,4.285714285714286,Good (4-5)
63961,Female,Loyal Customer,48,Personal Travel,Econom,1192,4,2,4.0,3,4,3,3,1,1,4.0,2.0,3,1,1,0,0.0,neutral or dissatisfied,2022-10-18,Adult,Средний,0.0,"[0, 30)",0,2.5714285714285716,Poor (2-3)
94760,Female,Loyal Customer,64,Business travel,Business,1773,2,4,3.0,4,5,3,3,2,2,3.0,2.0,4,2,4,0,0.0,neutral or dissatisfied,2022-10-15,Aged people,Длинный,0.0,"[0, 30)",0,3.0714285714285716,Average (3-4)
49608,Female,Loyal Customer,38,Business travel,Econom,109,5,3,3.0,3,5,5,5,5,5,2.0,4.0,1,1,5,31,0.0,satisfied,2022-10-21,Adult,Ультракороткий,31.0,"[30, 60)",1,3.7142857142857144,Average (3-4)
80520,Male,Loyal Customer,23,Personal Travel,Econom,1749,2,1,1.0,4,3,1,3,3,1,1.0,4.0,2,3,3,97,89.0,neutral or dissatisfied,2022-10-19,Adult,Длинный,186.0,"[180, 210)",0,2.2857142857142856,Poor (2-3)
23328,Female,Loyal Customer,38,Business travel,Business,3753,2,2,2.0,2,1,1,5,4,4,4.0,4.0,4,4,1,0,0.0,satisfied,2022-10-26,Adult,Межконтинентальный,0.0,"[0, 30)",1,2.857142857142857,Poor (2-3)
13560,Male,Loyal Customer,41,Personal Travel,Econom,214,1,4,1.0,2,2,1,1,2,4,3.0,5.0,4,5,2,16,34.0,neutral or dissatisfied,2022-10-08,Adult,Ультракороткий,50.0,"[30, 60)",0,2.642857142857143,Poor (2-3)
119121,Male,Loyal Customer,29,Personal Travel,Econom,1020,1,4,1.0,4,1,1,1,1,3,3.0,3.0,4,3,1,0,0.0,neutral or dissatisfied,2022-10-01,Adult,Средний,0.0,"[0, 30)",0,2.2142857142857144,Poor (2-3)
42917,Male,Loyal Customer,47,Business travel,Eco Plus,368,5,1,2.0,1,4,5,4,4,5,5.0,2.0,4,3,4,0,0.0,satisfied,2022-10-03,Adult,Короткий,0.0,"[0, 30)",1,3.5,Average (3-4)
52954,Male,Loyal Customer,50,Personal Travel,Eco Plus,1448,2,3,2.0,5,4,2,4,4,4,3.0,4.0,3,1,4,20,4.0,neutral or dissatisfied,2022-10-30,Adult,Средний,24.0,"[0, 30)",0,3.2142857142857144,Average (3-4)
83112,Female,Loyal Customer,18,Personal Travel,Econom,1127,2,5,2.0,3,3,2,3,3,4,4.0,4.0,3,5,3,0,0.0,neutral or dissatisfied,2022-10-29,Teenagers,Средний,0.0,"[0, 30)",0,3.2857142857142856,Average (3-4)
88574,Female,Loyal Customer,20,Personal Travel,Econom,545,2,0,2.0,3,5,2,1,5,3,4.0,3.0,3,1,5,4,0.0,neutral or dissatisfied,2022-10-15,Adult,Короткий,4.0,"[0, 30)",0,2.7857142857142856,Poor (2-3)
